주문번호,주문일자,배송일자,배송방식,고객번호,고객이름,고객구분,국가,권역,시/도,시/군/구,제품번호,제품명,분류1,분류2,매출,판매량,할인율,수익,반품여부,수익률
US-2019-158589,2019-11-20,2019-11-24,일반배송,KW-16570,양용수,개인고객,대한민국,영남,대구광역시,수성구,FUR-FU-10001546,Dana Swing-Arm Lamps,가구,가구소품,38816.46,3,0.0,9704.115,No,25.0
CA-2020-101329,2020-04-22,2020-04-29,일반배송,MM-17920,이우준,개인고객,대한민국,충청,충청남도,계룡시,OFF-AR-10000614,Barrel Sharpener,사무용품,필기구,38925.495,9,0.0,10120.6287,No,25.999999999999996
CA-2020-101329,2020-04-22,2020-04-29,일반배송,MM-17920,이우준,개인고객,대한민국,충청,충청남도,계룡시,OFF-AR-10003190,Newell 32,사무용품,필기구,3489.12,1,0.0,976.9536,No,28.000000000000004
CA-2020-113607,2020-10-14,2020-10-18,일반배송,PW-19030,정유화,기업고객,대한민국,충청,대전광역시,유성구,TEC-PH-10004094,Motorola L703CM,전자제품,전화기,1322873.195,7,0.0,330718.29875,No,25.0
CA-2020-113607,2020-10-14,2020-10-18,일반배송,PW-19030,정유화,기업고객,대한민국,충청,대전광역시,유성구,OFF-PA-10001970,Xerox 1908,사무용품,종이류,135639.54,2,0.0,66463.3746,No,48.99999999999999
CA-2018-149104,2018-04-05,2018-04-07,빠른배송,RD-19900,진바람,개인고객,대한민국,영남,경상남도,밀양시,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,사무용품,필기구,32347.05,2,0.0,9057.174,No,28.000000000000004
CA-2018-149104,2018-04-05,2018-04-07,빠른배송,RD-19900,진바람,개인고객,대한민국,영남,경상남도,밀양시,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",사무용품,바인더,48702.3,5,0.0,21916.035,No,44.99999999999999
CA-2018-149104,2018-04-05,2018-04-07,빠른배송,RD-19900,진바람,개인고객,대한민국,영남,경상남도,밀양시,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",사무용품,필기구,16827.735,3,0.0,5553.15255,No,32.99999999999999
CA-2018-149104,2018-04-05,2018-04-07,빠른배송,RD-19900,진바람,개인고객,대한민국,영남,경상남도,밀양시,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,사무용품,수납제품,835716.93,6,0.0,25071.5079,No,3.0
CA-2020-105263,2020-08-06,2020-08-11,일반배송,LM-17065,우하신,개인고객,대한민국,강원,강원도,삼척시,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",사무용품,필기구,46448.91,9,0.0,19044.0531,No,41.0
CA-2018-130575,2018-12-14,2018-12-16,특급배송,CS-11845,나희라,기업고객,대한민국,충청,충청남도,청양군,OFF-BI-10002353,GBC VeloBind Cover Sets,사무용품,바인더,11223.336,3,0.8,-16835.004,No,-150.00000000000003
CA-2021-142461,2021-05-30,2021-06-03,빠른배송,KT-16480,안현성,개인고객,대한민국,수도권,서울특별시,서초구,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",가구,책장,247953.3436,1,0.32,-7292.74540000003,No,-2.9411764705882475
CA-2020-125220,2020-10-14,2020-10-19,일반배송,BE-11410,김정아,개인고객,대한민국,수도권,서울특별시,관악구,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,전자제품,컴퓨터소품,1998672.125,5,0.0,659561.80125,No,33.0
CA-2018-100293,2018-03-14,2018-03-18,일반배송,NF-18475,장규보,홈오피스,대한민국,수도권,서울특별시,은평구,OFF-PA-10000176,Xerox 1887,사무용품,종이류,110314.344,6,0.2,38610.0204,No,35.0
CA-2018-154165,2018-02-17,2018-02-24,일반배송,DL-13315,민주상,개인고객,대한민국,수도권,경기도,과천시,OFF-AR-10003631,Staples in misc. colors,사무용품,필기구,65672.992,14,0.2,10671.8612,No,16.25
CA-2019-123939,2019-08-24,2019-08-26,빠른배송,MS-17710,이노을,개인고객,대한민국,충청,충청북도,영동군,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",전자제품,전화기,32688.693,3,0.4,4903.30395,No,15.000000000000002
CA-2019-123939,2019-08-24,2019-08-26,빠른배송,MS-17710,이노을,개인고객,대한민국,충청,충청북도,영동군,OFF-LA-10003190,Avery 474,사무용품,라벨류,8373.888,3,0.2,3035.5344,No,36.25
CA-2019-123939,2019-08-24,2019-08-26,빠른배송,MS-17710,이노을,개인고객,대한민국,충청,충청북도,영동군,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,사무용품,수납제품,527613.096,3,0.2,59356.4732999999,No,11.24999999999998
US-2021-104451,2021-05-08,2021-05-12,빠른배송,MM-18055,이한울,개인고객,대한민국,수도권,경기도,광명시,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,사무용품,집기비품,98228.42,4,0.0,27503.9576,No,28.000000000000004
CA-2020-101189,2020-02-04,2020-02-09,일반배송,JB-15400,손우주,기업고객,대한민국,영남,경상북도,성주군,OFF-ST-10004180,Safco Commercial Shelving,사무용품,수납제품,112693.73,2,0.0,4507.7492,No,4.0
CA-2018-169446,2018-12-19,2018-12-25,일반배송,SG-20605,최재현,개인고객,대한민국,영남,대구광역시,달서구,TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,전자제품,전화기,392496.924,3,0.2,44155.90395,No,11.25
CA-2018-169446,2018-12-19,2018-12-25,일반배송,SG-20605,최재현,개인고객,대한민국,영남,대구광역시,달서구,OFF-PA-10000295,Xerox 229,사무용품,종이류,18841.248,3,0.2,6594.4368,No,35.0
CA-2018-169446,2018-12-19,2018-12-25,일반배송,SG-20605,최재현,개인고객,대한민국,영남,대구광역시,달서구,OFF-ST-10000419,"Rogers Jumbo File, Granite",사무용품,수납제품,39485.208,3,0.2,-9377.7369,No,-23.75
CA-2021-156958,2021-12-05,2021-12-06,특급배송,PB-18805,전은준,홈오피스,대한민국,충청,대전광역시,대덕구,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,사무용품,바인더,101669.08,5,0.2,35584.178,Yes,35.0
CA-2021-156958,2021-12-05,2021-12-06,특급배송,PB-18805,전은준,홈오피스,대한민국,충청,대전광역시,대덕구,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,가구,가구소품,242178.85,5,0.0,48435.77,Yes,20.0
CA-2021-156958,2021-12-05,2021-12-06,특급배송,PB-18805,전은준,홈오피스,대한민국,충청,대전광역시,대덕구,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,전자제품,전화기,37769.724,3,0.2,-8498.1879,Yes,-22.5
CA-2021-156958,2021-12-05,2021-12-06,특급배송,PB-18805,전은준,홈오피스,대한민국,충청,대전광역시,대덕구,OFF-BI-10001543,GBC VeloBinder Manual Binding System,사무용품,바인더,209289.048,6,0.2,73251.1668,Yes,35.0
CA-2021-156958,2021-12-05,2021-12-06,특급배송,PB-18805,전은준,홈오피스,대한민국,충청,대전광역시,대덕구,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,사무용품,바인더,11262.104,2,0.2,3660.1838,Yes,32.5
CA-2021-101637,2021-03-24,2021-03-25,당일배송,AC-10615,구성욱,기업고객,대한민국,수도권,인천광역시,중구,OFF-ST-10002352,Iris Project Case,사무용품,수납제품,15468.432,2,0.2,1160.1324,No,7.5
CA-2021-111759,2021-07-08,2021-07-12,일반배송,MR-17545,윤소율,홈오피스,대한민국,강원,강원도,영월군,OFF-PA-10003127,Easy-staple paper,사무용품,종이류,63918.74,2,0.0,29402.6204,No,46.0
CA-2021-102729,2021-10-26,2021-10-31,일반배송,BF-11215,김병철,홈오피스,대한민국,영남,울산광역시,울주군,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",사무용품,수납제품,67378.784,2,0.2,6737.8784,No,10.0
CA-2020-116596,2020-10-27,2020-10-31,일반배송,BW-11200,김민재,개인고객,대한민국,수도권,서울특별시,강북구,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",가구,의자,518090.706,14,0.1,97861.5778,No,18.88888888888889
CA-2020-116596,2020-10-27,2020-10-31,일반배송,BW-11200,김민재,개인고객,대한민국,수도권,서울특별시,강북구,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",사무용품,집게류,49271.705,7,0.0,15274.22855,No,31.0
CA-2020-116596,2020-10-27,2020-10-31,일반배송,BW-11200,김민재,개인고객,대한민국,수도권,서울특별시,강북구,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,사무용품,수납제품,40561.02,2,0.0,1622.4408,No,4.000000000000001
CA-2020-116596,2020-10-27,2020-10-31,일반배송,BW-11200,김민재,개인고객,대한민국,수도권,서울특별시,강북구,OFF-BI-10002949,Prestige Round Ring Binders,사무용품,바인더,11785.472,2,0.2,3977.5968,No,33.75
CA-2021-124191,2021-06-12,2021-06-14,빠른배송,TS-21610,현유희,개인고객,대한민국,영남,경상남도,의령군,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",가구,가구소품,10729.044,3,0.6,-8315.0091,No,-77.49999999999999
CA-2020-148747,2020-09-25,2020-09-27,특급배송,AS-10045,강민,기업고객,대한민국,수도권,서울특별시,종로구,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",가구,책장,578692.359,2,0.15,102122.181,No,17.64705882352941
US-2021-169488,2021-09-07,2021-09-09,특급배송,AA-10375,고아담,개인고객,대한민국,수도권,경기도,광주시,OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,사무용품,종이류,20474.35,5,0.0,9418.201,No,46.0
US-2021-169488,2021-09-07,2021-09-09,특급배송,AA-10375,고아담,개인고객,대한민국,수도권,경기도,광주시,OFF-PA-10000157,Xerox 191,사무용품,종이류,48411.54,2,0.0,22753.4238,No,47.0
CA-2019-135727,2019-05-11,2019-05-16,빠른배송,PS-18970,정연아,홈오피스,대한민국,수도권,서울특별시,광진구,FUR-CH-10004540,Global Chrome Stack Chair,가구,의자,232569.232,7,0.2,20349.8078,No,8.75
CA-2019-135251,2019-08-06,2019-08-10,일반배송,RP-19270,조만규,기업고객,대한민국,충청,대전광역시,유성구,OFF-LA-10004544,Avery 505,사무용품,라벨류,43032.48,3,0.2,16137.18,No,37.5
CA-2019-135251,2019-08-06,2019-08-10,일반배송,RP-19270,조만규,기업고객,대한민국,충청,대전광역시,유성구,OFF-BI-10001097,Avery Hole Reinforcements,사무용품,바인더,7547.645,5,0.8,-11698.84975,No,-154.99999999999997
CA-2019-135251,2019-08-06,2019-08-10,일반배송,RP-19270,조만규,기업고객,대한민국,충청,대전광역시,유성구,OFF-PA-10003302,Xerox 1906,사무용품,종이류,68696.896,2,0.2,23185.2024,No,33.75
CA-2019-135251,2019-08-06,2019-08-10,일반배송,RP-19270,조만규,기업고객,대한민국,충청,대전광역시,유성구,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,가구,책장,447284.8308,3,0.32,-138132.0801,No,-30.882352941176467
CA-2018-166590,2018-10-29,2018-11-02,일반배송,NC-18625,전대종,기업고객,대한민국,수도권,서울특별시,구로구,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,전자제품,컴퓨터소품,2398.77,2,0.0,1079.4465,No,45.0
CA-2018-166590,2018-10-29,2018-11-02,일반배송,NC-18625,전대종,기업고객,대한민국,수도권,서울특별시,구로구,OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",사무용품,종이류,91928.62,2,0.0,43206.4514,No,47.0
CA-2020-131744,2020-06-18,2020-06-20,빠른배송,SC-20770,최춘화,기업고객,대한민국,충청,대전광역시,동구,OFF-PA-10004610,Xerox 1900,사무용품,종이류,8296.352,2,0.2,2592.61,No,31.25
CA-2020-131744,2020-06-18,2020-06-20,빠른배송,SC-20770,최춘화,기업고객,대한민국,충청,대전광역시,동구,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,사무용품,바인더,5604.399,2,0.7,-4670.3325,No,-83.33333333333334
CA-2020-131744,2020-06-18,2020-06-20,빠른배송,SC-20770,최춘화,기업고객,대한민국,충청,대전광역시,동구,OFF-AP-10001394,Harmony Air Purifier,사무용품,집기비품,549536.4,3,0.2,109907.28,No,20.0
CA-2019-160864,2019-05-03,2019-05-06,특급배송,NF-18595,장하랑,홈오피스,대한민국,충청,충청남도,당진시,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,사무용품,바인더,16776.852,3,0.2,6291.3195,No,37.5
CA-2019-147690,2019-11-10,2019-11-14,일반배송,SC-20020,차경철,개인고객,대한민국,영남,부산광역시,금정구,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,사무용품,수납제품,699743.016,6,0.2,52480.7261999999,No,7.499999999999988
CA-2019-163923,2019-05-30,2019-06-03,일반배송,BD-11560,김홍익,홈오피스,대한민국,수도권,경기도,김포시,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,전자제품,컴퓨터소품,184099.54,4,0.0,44183.8896,No,24.0
CA-2020-125724,2020-09-22,2020-09-27,일반배송,SM-20950,한규화,기업고객,대한민국,호남,전라북도,정읍시,FUR-FU-10000246,Aluminum Document Frame,가구,가구소품,82905.368,7,0.2,10363.171,No,12.5
CA-2019-111612,2019-11-28,2019-12-02,일반배송,EB-14110,배자철,개인고객,대한민국,호남,전라남도,곡성군,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",가구,가구소품,86161.88,5,0.2,11847.2585,No,13.749999999999998
CA-2019-111612,2019-11-28,2019-12-02,일반배송,EB-14110,배자철,개인고객,대한민국,호남,전라남도,곡성군,OFF-FA-10003021,Staples,사무용품,집게류,3644.192,2,0.2,683.286,No,18.749999999999996
CA-2019-156853,2019-12-03,2019-12-05,빠른배송,HP-14815,서지선,홈오피스,대한민국,영남,경상남도,창원시,OFF-PA-10003656,Xerox 1935,사무용품,종이류,223715.59,7,0.0,102909.1714,No,46.0
CA-2018-103086,2018-10-17,2018-10-19,빠른배송,EB-14170,배창재,개인고객,대한민국,수도권,경기도,수원시,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,가구,가구소품,6435.488,2,0.6,-1930.6464,No,-30.0
CA-2020-129280,2020-05-03,2020-05-05,특급배송,SM-20905,하태오,개인고객,대한민국,충청,충청남도,금산군,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,전자제품,컴퓨터소품,160547.98,5,0.2,42143.84475,No,26.249999999999996
CA-2020-129280,2020-05-03,2020-05-05,특급배송,SM-20905,하태오,개인고객,대한민국,충청,충청남도,금산군,OFF-ST-10002554,Tennsco Industrial Shelving,사무용품,수납제품,237017.86,5,0.2,-53329.0185,No,-22.5
CA-2020-129280,2020-05-03,2020-05-05,특급배송,SM-20905,하태오,개인고객,대한민국,충청,충청남도,금산군,FUR-FU-10001876,"Computer Room Manger, 14""",가구,가구소품,62959.232,2,0.2,12591.8464,No,20.0
CA-2020-129280,2020-05-03,2020-05-05,특급배송,SM-20905,하태오,개인고객,대한민국,충청,충청남도,금산군,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),전자제품,컴퓨터소품,523338.924,3,0.2,-91584.3117,No,-17.5
CA-2020-129280,2020-05-03,2020-05-05,특급배송,SM-20905,하태오,개인고객,대한민국,충청,충청남도,금산군,TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,전자제품,사무기기,272511.1755,3,0.7,-199841.5287,No,-73.33333333333333
CA-2020-129280,2020-05-03,2020-05-05,특급배송,SM-20905,하태오,개인고객,대한민국,충청,충청남도,금산군,OFF-LA-10000081,Avery 496,사무용품,라벨류,7269.0,2,0.2,2544.15,No,35.0
CA-2019-161242,2019-06-01,2019-06-08,일반배송,CG-12040,남채리,홈오피스,대한민국,수도권,인천광역시,옹진군,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",사무용품,종이류,14247.24,2,0.0,6981.1476,No,49.00000000000001
CA-2018-130428,2018-03-31,2018-03-31,당일배송,TG-21640,현주석,개인고객,대한민국,영남,대구광역시,수성구,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",가구,의자,1363528.712,7,0.2,119308.7623,No,8.75
CA-2018-130428,2018-03-31,2018-03-31,당일배송,TG-21640,현주석,개인고객,대한민국,영남,대구광역시,수성구,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,사무용품,바인더,15319.4175,5,0.7,-12255.534,No,-80.0
CA-2018-130428,2018-03-31,2018-03-31,당일배송,TG-21640,현주석,개인고객,대한민국,영남,대구광역시,수성구,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",사무용품,필기구,4884.768,2,0.2,1282.2516,No,26.25
CA-2021-104388,2021-07-05,2021-07-07,특급배송,DK-12835,류혜림,기업고객,대한민국,수도권,경기도,김포시,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,전자제품,전화기,96871.54,4,0.0,27124.0312,No,28.000000000000004
CA-2019-113131,2019-09-24,2019-09-24,당일배송,MB-17305,유인철,개인고객,대한민국,수도권,경기도,고양시,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,사무용품,바인더,8155.818,6,0.7,-5437.212,No,-66.66666666666667
CA-2019-113131,2019-09-24,2019-09-24,당일배송,MB-17305,유인철,개인고객,대한민국,수도권,경기도,고양시,OFF-ST-10001172,"Tennsco Lockers, Sand",사무용품,수납제품,40667.632,2,0.2,2033.3816,No,5.0
CA-2019-113131,2019-09-24,2019-09-24,당일배송,MB-17305,유인철,개인고객,대한민국,수도권,경기도,고양시,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,사무용품,봉투류,19190.16,2,0.2,6716.556,No,35.0
CA-2019-113131,2019-09-24,2019-09-24,당일배송,MB-17305,유인철,개인고객,대한민국,수도권,경기도,고양시,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",사무용품,라벨류,29589.676,1,0.2,9616.6447,No,32.5
CA-2019-113131,2019-09-24,2019-09-24,당일배송,MB-17305,유인철,개인고객,대한민국,수도권,경기도,고양시,OFF-AR-10003504,Newell 347,사무용품,필기구,20740.88,5,0.2,2333.349,No,11.25
CA-2019-148495,2019-08-13,2019-08-13,당일배송,SF-20065,차보민,개인고객,대한민국,영남,부산광역시,부산진구,FUR-FU-10001889,Ultra Door Pull Handle,가구,가구소품,38234.94,3,0.0,12617.5302,No,32.99999999999999
CA-2019-143147,2019-05-26,2019-05-28,빠른배송,PS-18760,전연이,개인고객,대한민국,영남,경상북도,예천군,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,가구,의자,128038.589,1,0.3,-34753.3313,No,-27.142857142857142
CA-2019-143147,2019-05-26,2019-05-28,빠른배송,PS-18760,전연이,개인고객,대한민국,영남,경상북도,예천군,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,전자제품,사무기기,484042.71,2,0.4,-96808.542,No,-20.0
